export_params,fs,graphic,id,p,type,v
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_CrossbowBolt1,271,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_CrossbowBolt2,272,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_CrossbowBolt3,273,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Eyepatch1,274,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Eyepatch2,275,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Eyepatch3,276,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Lute1,277,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Lute2,278,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Calliope/Icon_Equipment_Calliope_Lute3,279,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Amulet1,280,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Amulet2,281,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Amulet3,282,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Belt1,283,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Belt2,284,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Belt3,285,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Boots1,286,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Boots2,287,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Boots3,288,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Gauntlets1,289,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Gauntlets2,290,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Gauntlets3,291,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Headband1,292,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Headband2,293,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_Headband3,294,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_HolySymbol1,295,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_HolySymbol2,296,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Celeste/Icon_Equipment_Celeste_HolySymbol3,297,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Amulet1,298,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Amulet2,299,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Amulet3,300,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_ArcaneOrb1,301,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_ArcaneOrb2,302,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_ArcaneOrb3,303,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Belt1,304,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Belt2,305,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Belt3,306,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Cape1,307,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Cape2,308,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Cape3,309,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Dagger1,310,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Dagger2,311,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Dagger3,312,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Robes1,313,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Robes2,314,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Delina/Icon_Equipment_Delina_Robes3,315,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Spur1,316,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Spur2,317,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Spur3,318,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Cape1,319,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Cape2,320,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Cape3,321,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Eyepatch1,322,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Eyepatch2,323,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Eyepatch3,324,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Hat1,325,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Hat2,326,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Hat3,327,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Rapier1,328,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Rapier2,329,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Rapier3,330,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Ring1,331,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Ring2,332,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Jarlaxle/Icon_Equipment_Jarlaxle_Ring3,333,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Belt1,334,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Belt2,335,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Belt3,336,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Cape1,337,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Cape2,338,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Cape3,339,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_ComponentPouch1,340,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_ComponentPouch2,341,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_ComponentPouch3,342,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Dagger1,343,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Dagger2,344,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Dagger3,345,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_NecklaceOfFireballs1,346,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_NecklaceOfFireballs2,347,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_NecklaceOfFireballs3,348,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Robes1,349,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Robes2,350,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Makos/Icon_Equipment_Makos_Robes3,351,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Belt1,352,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Belt2,353,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Belt3,354,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Boots1,355,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Boots2,356,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Boots3,357,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Bracers1,358,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Bracers2,359,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Bracers3,360,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Cape1,361,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Cape2,362,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Cape3,363,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Shirt1,364,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Shirt2,365,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Shirt3,366,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Sword1,367,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Sword2,368,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Minsc/Icon_Equipment_Minsc_Sword3,369,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Breastplate1,370,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Breastplate2,371,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Breastplate3,372,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Chainmail1,373,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Chainmail2,374,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Chainmail3,375,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_FigurineOfWondrousPower1,376,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_FigurineOfWondrousPower2,377,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_FigurineOfWondrousPower3,378,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Gauntlets1,379,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Gauntlets2,380,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Gauntlets3,381,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_HolySymbol1,382,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_HolySymbol2,383,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_HolySymbol3,384,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Sword1,385,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Sword2,386,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nayeli/Icon_Equipment_Nayeli_Sword3,387,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_BagOfTricks1,388,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_BagOfTricks2,389,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_BagOfTricks3,390,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Necklace1,391,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Necklace2,392,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Necklace3,393,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Ring1,394,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Ring2,395,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Ring3,396,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_RopeOfEntanglement1,397,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_RopeOfEntanglement2,398,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_RopeOfEntanglement3,399,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Shirt1,400,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Shirt2,401,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Shirt3,402,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Staff1,403,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Staff2,404,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Tyril/Icon_Equipment_Tyril_Staff3,405,0,1,5
{'uses': ['effect']},0,Effects/Effect_Snowflake1,406,0,1,1
{'uses': ['effect']},0,Effects/Effect_Snowflake2,407,0,1,1
[],0,TempEventTitle,408,0,1,1
[],0,TempEvent_Notification,409,0,1,1
[],0,EventNotificationTemplate,410,0,1,1
{'uses': ['distraction']},0,Distractions/GreenProgrammerBird,411,0,6,2
{'uses': ['background']},0,Backgrounds/BeastIntentions/ForestTrailTemple_Far,428,0,6,1
{'uses': ['background']},0,Backgrounds/BeastIntentions/ForestTrailTemple_Fore,429,0,6,1
{'uses': ['distraction']},0,Distractions/BarrelPrototypeDistraction,432,0,3,2
{'uses': ['visualeffect']},0,Effects/BloodGroundSplat,433,0,3,1
{'uses': ['visualeffect']},0,Effects/BloodHit1,434,0,3,1
{'uses': ['visualeffect']},0,Effects/BloodHit2,435,0,3,1
{'uses': ['visualeffect']},0,Effects/BloodHit3,436,0,3,1
{'uses': ['visualeffect']},0,Effects/BloodHit4,437,0,3,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Holy_GuidingBolt,438,0,1,1
"{'uses': ['background'], 'compress': False, 'export_animation': True}",0,Backgrounds/BeastIntentions/ForestTempleEntrance_Far,440,0,6,1
"{'uses': ['background'], 'compress': False, 'export_animation': True}",0,Backgrounds/BeastIntentions/ForestTempleEntrance_Fore,441,0,6,1
"{'uses': ['background'], 'compress': False, 'export_animation': True}",0,Backgrounds/BeastIntentions/ForestTempleEntrance_Mid,442,0,6,1
"{'uses': ['background'], 'compress': False, 'export_animation': True}",0,Backgrounds/BeastIntentions/ForestTempleEntrance_Near,443,0,6,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Smoke_DirtDash,444,0,1,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Smoke_DustDash,445,0,1,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Smoke_Bomb,446,0,1,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Melee_ClickHit1,447,0,1,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Melee_ClickHit2,448,0,1,1
"{'uses': ['visualeffect'], 'export_animation': True}",0,Effects/Effect_Melee_ClickHit3,449,0,1,1
{'uses': ['distraction']},0,Distractions/GroundCritterPrototype,450,0,6,2
{'uses': ['chest']},0,Goobers/Doodad_TreasurePouch,451,0,3,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/BeastIntentions/TempleHallway_Near,452,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/BeastIntentions/TempleChamber_Near,453,0,6,1
